Date,S&P500,Industrials,Health Care,Information Technology,Consumer Discretionary,Utilities,Financials,Materials,Real Estate,Consumer Staples,Energy,Telecommunication Services
2011-08-31,39.76909680208617,39.34869264076977,48.81442617091452,36.181160891983694,45.68737153359684,28.079973683229817,30.834969146563814,41.284106820415886,43.599856190217395,34.07109425806452,47.797261755072476,24.456032695652176
2011-09-30,39.82135934478871,38.57236104880603,50.110092298029556,36.007096264136905,47.380526853432286,29.151474200680266,29.676538763440863,40.654280813664606,43.35334963095239,34.63766135637481,45.41219769999999,23.411750488095237
2011-10-31,40.57576102048339,39.88574893080993,49.916265127257795,37.85767485788689,48.183507558441555,29.698859450680263,30.614672604454693,41.32546074534162,42.6586435,35.21689361904762,46.038301568253964,24.123618107142853
2011-11-30,41.67204581233082,41.70071372033259,50.87443989901477,38.77883977362638,48.82080029426131,30.17962345408164,31.119083854070666,42.60318542236024,44.10971798660714,35.50689066359447,49.59920365396826,23.545700226190473
2011-12-31,42.06490563159099,42.57491324640968,51.45823684154352,39.121299612454216,48.025472634908965,30.91374976020409,31.818570453149015,42.82579320082816,45.20122219494047,36.642239757296466,49.09126057777778,23.38480654761905
2012-01-31,44.10898727693926,45.352270380952376,54.8914062387931,40.09332254999999,50.389999079375016,31.01509127857142,33.743295066935474,46.3998365,47.6901375734375,37.22077954516129,50.47465197500001,23.8505565125
2012-02-29,46.52054675293499,47.874797815872995,58.062369637068976,42.40991346923075,54.02537846062499,31.169874476785708,35.52432723467742,49.00982340434783,49.976690285937515,37.543969209677414,53.89596958833333,24.835628300000003
2012-03-31,47.923718755193434,48.27588662698413,59.7141793510972,43.96476903916085,57.9708873602273,31.430776076298695,36.831714115835794,48.89290487747037,50.91753943607954,38.485324170087985,53.1123730439394,26.48250426136364
2012-04-30,48.1619269141133,47.95132657063492,60.996157324999984,43.96586719076924,59.11290391187498,31.686377419642856,36.8626573483871,48.93252318913043,52.358426892187516,39.028442133870975,49.55748196761787,26.086255362500005
2012-05-31,46.84357708564779,46.271335247474745,60.20367576880879,41.69482020286193,57.78953394318181,32.35625416558442,34.97021238269795,47.00730690711462,52.94823180397727,39.0272934398827,46.34699029618768,26.866357625
2012-06-30,45.86144499065513,44.849341623582774,59.637458379310345,40.21008900649351,56.11346686369045,33.41083353741496,34.01457437019969,46.59035304554866,52.70263754910714,39.30358197081413,43.79010759447005,26.952063940476194
2012-07-31,46.923153932100576,45.81095902569918,60.54933576108375,40.78594512121213,56.09689801071429,34.46587970238096,35.023111522273425,48.787315358178056,55.57278914136905,40.684486347158206,46.18466801843318,27.827398535714288
2012-08-31,48.040135992193946,47.38504804140786,60.731247004497725,43.35246000790512,56.18081575380436,34.34986737267081,36.2428458997195,50.33646558412099,55.97275640625,41.41741171248248,49.43560480645162,28.426437021739126
2012-09-30,49.650350631798716,48.249439929824554,63.08740972141558,45.0542210677831,58.87501720986842,33.8155619906015,38.06403770713073,52.34620990389016,56.57947684703947,42.18660617826825,51.38682497962648,29.346507986842106
2012-10-31,49.62459542189677,48.24311116553288,64.05208544909688,44.79043054285716,57.88782833095238,34.43712504421768,38.78073062519203,52.6349616563147,55.39512122172621,42.43087219354839,50.87884779569893,28.532940095238093
2012-11-30,49.033990895696306,48.62558182993197,63.14764012807882,43.0825809912088,58.49041655714287,32.875351079931974,38.29103269585252,52.79897402484471,54.11908430357143,41.82800974961599,49.06425962519203,26.822973964285715
2012-12-31,50.21623528043932,50.278785196825396,64.54833345517241,44.78142776692308,58.888064963125,33.554393558928574,39.324692502419346,54.72598474565217,55.669136489062495,42.99682079354837,49.63993169516128,27.772088887500004
2013-01-31,52.745999327567326,53.41835482388512,66.47456444713478,47.05912551868131,61.832063148214274,34.227371591836736,42.04612564439324,58.484963107660455,58.50656956994048,44.19292467281106,52.723543906298,28.6797975
2013-02-28,54.23610315175439,54.804648788638254,67.90336804122808,48.78389636437248,63.55802519407892,35.338420114661645,43.568749278438034,58.564202494279186,58.7111816776316,45.76661682173174,55.89726564516129,28.372873565789476
2013-03-31,55.624181781770844,56.4644702936508,68.56574282749997,49.86268978769231,65.46632063187504,36.77723439107143,45.39930127822581,59.859709754347854,59.06777488437501,48.00579765,56.91717266129034,28.478032075
2013-04-30,56.308110508522724,56.19506863203465,70.97281760378789,49.03282550419579,66.59998225681815,38.81807926136363,45.61767710923755,58.95840964822135,61.61299650994319,50.20216270821115,55.5052213079179,29.766412022727273
2013-05-31,59.25147014254153,59.2666590050505,74.45892247717957,52.0404394825175,70.87832346193181,38.57287299350649,48.75738877639296,62.427147687747045,63.50794644460227,51.1500374941349,58.50857719061584,30.45229165909091
2013-06-30,58.16057788644977,58.71665439603175,73.90220177459014,51.58560106461537,69.40457107164632,36.74752452321428,48.942162475,61.38136150652174,58.28874796875,48.861919236458334,58.17339519516129,29.17664705
2013-07-31,60.322061886551495,61.12276189898991,75.68547619970194,53.48907465944057,73.21298235864745,38.19132245129871,51.14149590909093,62.008546654150194,60.13329669034093,50.35988282812499,59.69613843548387,29.68268761363636
2013-08-31,60.80910732612646,62.23883706421356,76.11771030701557,54.514437729370606,74.62532022893572,37.66028123863636,51.460711160557175,62.3792364881423,56.440385126420445,50.31380601136364,61.42634612170087,28.93512443181818
2013-09-30,62.09846185556698,64.06525165396823,78.5485418266129,55.87841731153847,76.45916363170734,36.84789644642858,51.847349400000006,64.02054214565217,57.004411648437504,49.799642890624995,63.85132767258065,29.143968425
2013-10-31,63.97363039444192,65.65221974258108,80.58529861150069,57.43996620066891,79.3526489501591,37.84852403571428,53.57804208064517,65.7277674536862,58.40804733831522,50.803340103260865,66.53342757503506,30.280412391304345
2013-11-30,66.31382916897576,68.21743646284723,83.35608491290324,60.13606806230769,83.88771991036587,38.4755748375,55.86894627258065,67.75449170869565,57.01990067812499,53.130762592187494,66.73498131935486,31.318775537500002
2013-12-31,67.30522568636091,69.68263563764883,84.35797884792628,62.521047879853455,85.76600334552846,37.61176727040816,57.24342855837175,67.71497875776397,56.15572017708333,53.16698822321428,66.26664929339478,31.122474654761906
2014-01-31,68.52058105428176,71.6515932046131,87.9389069170507,64.88178002930401,85.74502892218351,37.90671446258504,57.47298792242704,69.06606916770185,57.91585048065476,52.82906465476193,65.88829852995391,31.281399154761903
2014-02-28,69.72718382586093,71.57054200986846,91.54000136926996,66.5718897668016,87.63143044608472,39.60492556015038,55.9407087317487,69.96469315102973,60.785717666118416,52.469158848684216,67.30708697962648,31.66890675
2014-03-31,71.60211509376839,73.7006395029762,93.0727994454685,67.69185913992675,90.40165380197442,40.57825106292517,57.733361145929344,73.46259830434781,61.688535782738086,54.22707909226189,69.67910891705068,32.4936998452381
2014-04-30,70.33136421247679,73.62409664955356,89.42192717665132,64.6791150058608,86.7733144599303,42.40269876530612,56.22638273544974,72.86854026708075,63.025956346726204,55.038756517857145,73.130786890937,33.84656819047619
2014-05-31,71.07978376923825,74.70850348065477,90.02329027035333,64.89139802417583,86.64837837049942,42.520694977891154,56.518715467120174,73.55387227743272,65.80713271428571,56.123998892857145,75.5565155207373,36.048673702380945
2014-06-30,73.62217006321967,76.35300682481687,93.93360375883258,67.93746567545789,89.72452163763066,43.584955006802716,58.77462025699167,75.86977139130434,66.87042478273808,57.41057422470238,79.9377546344086,36.15512091666667
2014-07-31,74.33397568373978,75.64282019650351,96.51976403372431,68.8195961678473,90.93875434478936,43.37956799188311,58.811074179687495,76.28104852569169,68.51641086789773,57.384709529829536,80.9351732947214,37.19655156818182
2014-08-31,74.41797758794951,74.88070521465201,98.55494873655914,68.66793627272726,92.27315659117305,42.58153050170069,58.31648646502974,75.61786070393373,69.27001804464285,56.81763144196428,78.54239466973888,36.658384988095236
2014-09-30,75.11789212035684,76.28928178241758,100.76934226344085,69.72848007431458,92.12168351277583,43.452114248299324,59.572690416849795,76.37376176811595,68.1772912232143,57.92150070535714,76.68811467895544,37.65638847619047
2014-10-31,73.0398089396087,74.30781149431435,100.30956012552592,66.7118116014493,89.04243630010603,44.650169128881984,57.744173836789315,72.08242627788282,69.09344314809782,58.302623835597835,68.18376522159886,36.73243872826087
2014-11-30,77.57816974535903,80.038688297166,107.90009970628184,70.58966384768738,94.16646604685496,47.126577434210525,61.39356458579314,76.2631982562929,73.97198103947369,61.76122240953947,69.03688304074704,38.871507605263155
2014-12-31,78.4797743559526,80.43586441678323,111.02766971627568,71.2340676735537,96.42615752161863,48.502896628246766,62.533703889510484,76.59124128063239,76.23180679261363,62.982427176136355,61.60545540175953,37.78443505681818
2015-01-31,78.29711537055971,79.73276583461535,112.56807495725803,70.20597185545353,94.96978577256098,50.465356942857156,60.39346782692307,76.94238236956521,80.98862335312498,64.1773186296875,59.734459820967736,37.6707983375
2015-02-28,80.73293048234918,82.31954207044537,114.8419864796265,73.00727811547526,98.65611943068033,48.63053828383459,62.611036223481776,81.93682676201372,80.60120020723684,65.61455377302633,64.38236697113751,39.472875644736845
2015-03-31,81.69294522012625,82.29121312657345,119.30934569941351,74.61045234360283,100.8347372527716,46.46554674512987,63.25460463368986,81.95125943873518,80.3574485852273,65.60575857812499,62.38852555131964,38.99321648863636
2015-04-30,82.4832986110143,82.13201070842489,121.01790670660523,74.6860227562189,102.02430396399537,47.00450104421768,63.47891139413921,81.93697905590064,80.16212728869047,66.16884166964286,67.21395248079878,39.35346319047619
2015-05-31,82.60302698882104,82.54968097076919,120.86269575725807,75.87526556567163,101.33564812012196,46.34055545892857,64.43493518923079,84.10483517173913,79.0161893875,66.21794634375,66.01241622903227,39.825786012500004
2015-06-30,82.37896992507845,81.55792865734266,123.96676118035188,76.19638163867027,100.9964252588692,44.65416360064936,65.02173592867132,81.67441704924245,76.96664289914773,65.49456683380681,63.5588614281525,38.85347003409091
2015-07-31,82.57243084153616,80.25964319370628,125.63563006158361,76.39732327107525,103.07727291796004,45.33093724188313,64.96870103846155,79.14821592803031,78.51720449431818,67.11418217052342,59.14669264956011,37.6125714659091
2015-08-31,82.33769529749831,79.26013383589745,122.9087525967742,77.90334634044069,104.35352024099883,46.659362685374155,64.10605362127976,78.05920520833334,79.39219832142858,67.64107426551227,55.57744495852535,35.91049430952381
2015-09-30,78.67043292279946,76.09031309084249,116.1680221159754,74.17311168382355,102.3500134651568,44.40324785544216,59.12745816703294,72.88324027976189,76.63729751636903,66.09297544300146,52.89525588786482,34.22869852380953
2015-10-31,80.94102269093953,78.45983469160844,113.21013638123165,78.29102018716577,105.11015888414636,47.21978253896105,60.68012421282054,74.48684552272728,82.421696765625,69.54905341597797,56.909570353372445,35.32718478409091
2015-11-30,82.89417546340727,80.71675727230767,117.92986552338708,81.23756394637682,105.78627969878049,46.25746013214286,63.59157612307691,76.63857990000001,83.09379362031248,69.63554727575755,57.97791551774194,36.776927562500006
2015-12-31,81.92352269941347,79.26191327832166,118.67434145601176,81.48953430566534,103.05797893403549,46.22138928571428,62.18953442167831,74.41497091477272,84.66378428409092,71.65596989944905,51.651536313782984,37.12379753409091
2016-01-31,76.57337714144066,73.62539583481781,111.81326385314092,75.24227597101451,94.554913351733,47.28609962969923,56.95660737746711,67.70500907017542,83.53764921751646,70.31880887081341,45.49457404414262,36.12661625
2016-02-29,75.82705346754568,74.90132115538464,107.1802326935484,73.05436819710144,93.86758963597559,50.47707069464286,55.92838157460318,69.30653925,80.79952693225806,72.13597167121212,45.172870566129035,38.2704883875
2016-03-31,81.22265899506189,80.89424018251749,111.4406499648094,78.42623929578394,101.7173421277839,52.88314654058441,60.05926646825397,75.9555538030303,87.49326793548389,74.80554507988981,50.749530634897354,41.10876822727273
2016-04-30,83.56116840119523,83.77493220366301,115.97527970430109,80.1630692705314,103.06859746586343,53.45371098639456,61.96281430158731,80.08154733730159,90.11541850076803,75.74811813997113,53.99060734715822,41.55294857142857
2016-05-31,83.48984619895894,83.97346598095237,115.02548790860219,78.79252269565215,101.85503880722888,53.95350616496599,62.88464402569917,81.90284136309525,91.13901787250383,76.11765716450216,55.71158710138249,40.3531209047619
2016-06-30,84.47196210968414,84.71693163356645,116.7811039706745,80.57589370092225,102.07439765678299,56.36776828733766,62.11265417223254,82.85349415349927,92.49605786656892,77.64418068732783,57.207569784457476,41.162969261363635
2016-07-31,87.12663208643815,86.79217089752788,121.30027289274194,82.83909726231889,105.47886510722891,58.54870073571429,62.78854773174602,85.34033949166667,97.78250091129034,81.02615938181816,57.162359035483874,43.8312438625
2016-08-31,88.45896258395888,88.50652713768116,124.02916010659189,85.96671497605547,107.5328791042431,56.49973401242236,64.49203562522646,85.79910776992752,95.20895558953805,80.43112209486166,58.8781694403927,41.66953777173913
2016-09-30,87.70483657593172,87.67658578354978,122.23619192319512,86.66289386266389,106.05423898508316,55.94534021258504,65.41410177529761,84.17473127579366,93.34116331845237,77.74380630880232,59.413661884792624,40.540678642857145
2016-10-31,86.87552431369163,86.94592303030302,119.0083343970814,87.64488994616976,106.04058997934592,54.18983520068027,65.39649919270833,82.27815498015873,88.97282296577382,76.33576799567099,61.230118235023035,39.430515892857144
2016-11-30,87.70053598150814,90.83244866378065,116.64673471505377,88.82721699792961,107.21914201606423,53.49358192006803,69.53745053943452,85.30880367063493,85.9588307604167,74.0700504069264,60.62326423502305,39.88962707142857
2016-12-31,90.42155185493922,94.87915116522365,116.30773850076808,91.2354740296756,109.83271589672971,54.683984680272104,74.72386487127976,88.71035303968256,88.35981952083334,74.79663713131312,66.00645828725038,42.220763035714285
2017-01-31,91.74887621509049,95.09380922348481,119.7730410185484,93.93192978695652,110.61039179638557,55.44679184821428,75.06419815312502,90.6178246125,91.18823019375,75.8385095939394,64.65961148225806,43.443517475
2017-02-28,94.2668157474321,98.42082453429029,125.58552094142617,97.2658125865751,112.38906708116677,56.77740659022555,77.52774127796054,92.11288517543858,92.27920360197366,78.47422934609249,62.789897129032255,42.263131868421056
2017-03-31,95.82002240048986,99.21898391897234,129.47195461781203,100.17435468872083,114.80256903404927,58.90989851863353,78.22565198369564,92.1227788514493,92.1454664701087,79.8420387206851,60.35131237447405,42.00588338043478
2017-04-30,96.24684167944511,98.43983347687403,130.33790979711372,100.85374160030511,116.27551419277111,59.67288629699247,76.9058291036184,93.6713338399123,94.47022519901314,79.7702762535885,59.89541444482172,42.67519422368421
2017-05-31,98.60095579842692,99.90155728374656,136.92822079325512,106.89509501515151,118.3181738274918,60.110713339285724,77.78961620383524,96.4617834810606,94.2715343096591,80.1911702203857,57.672446265395884,41.546680886363646
2017-06-30,100.54453116621019,102.42299317906338,143.64986131818182,109.20150260869565,117.8355461900329,62.17659343344156,80.64268208451708,98.76403076136363,96.29401572301134,81.36841428374656,54.59142800284091,42.42898701136364
2017-07-31,101.34604079477916,104.74039063181819,146.84698766290322,110.10977982463766,116.45752642590358,60.90231973392857,83.36710553750001,99.84660574791667,95.98331061406252,79.0114389348485,55.47278694843748,40.5969861
2017-08-31,100.27417012892,103.8694655988142,145.01348792075734,109.83048268872085,113.86600331322097,63.36147641925466,81.95401198726051,97.79545245833334,97.15486646603259,79.76315676152832,52.77898052038044,40.61294457608695
